ID,Name,DisplayName,Quality,Type,AttackType,apperence,url,des
82049,黑绸军驻地医师（辅助2）,怒气恢复,5,1,4,"1,1",skn1112,全体队友怒气增加25点
82050,白将军,下钩拳,5,1,1,"1,1",skn1002,下勾拳攻击，对敌人单体造成伤害
82051,人造人8号,怒吼,5,1,4,"1,1",skn1113,发出怒吼，全体队友怒气增加15点
82052,黑绸军驻地士兵（气功1）,点射,5,1,2,"1,1",skn1086,对敌人单体造成伤害
82053,黑绸军驻地士兵（气功2）,点射,5,1,2,"1,1",skn1086,对敌人单体造成伤害
82054,黑绸军驻地士兵（控制1）,掌击,5,1,3,"1,1",skn1059,对敌人单体造成伤害，减少目标30点怒气
82055,紫曹长,忍者镖,5,1,3,"1,1",skn1114,投掷忍着飞镖，对敌人单体造成伤害，有概率使目标中毒3回合（中毒：每回合损失当前血量10%）
82056,银大佐,重拳,5,1,1,"1,1",skn1088,重拳出击，对敌人单体造成伤害
82057,铁军曹,突击,5,1,2,"1,1",skn1032,出其不意的攻击，对敌人单体造成伤害
82058,黄上校,点射,5,1,2,"1,1",skn1086,持枪点射，对敌人单体造成伤害
82059,圣地守卫（控制1）,压制,5,1,3,"1,1",skn1119,对敌人单体造成伤害，减少目标25点怒气
82060,波拉,掷矛,5,1,2,"1,1",skn1118,投掷手中的长矛，对敌人单体造成伤害
82061,圣地守卫（气功2）,弓箭射击,5,1,2,"1,1",skn1138,对敌人单体造成伤害
82062,圣地守卫（气功1）,弓箭射击,5,1,2,"1,1",skn1138,对敌人单体造成伤害
82063,黑绸军总部士官（格斗2）,气拳,5,1,1,"1,1",skn1088,对敌人单体造成伤害
82064,黑绸军总部士官（控制1）,掌击,5,1,3,"1,1",skn1059,对敌人单体造成伤害，减少目标30点怒气
82065,黑绸军总部医师（辅助1）,回血,5,1,4,"1,1",skn1112,治疗血量百分比最少的队友（回复血量与攻击力相关）
82066,桃白白,回旋踢,5,1,1,"1,1",skn1024,飘忽的回旋一踢，对敌人单体造成伤害，减少目标10点怒气
82067,加林仙人,神圣之光,5,1,4,"1,1",skn1129,神圣之光鼓舞全场，全体队友怒气增加25
82068,黄上校,点射,5,1,2,"1,1",skn1086,持枪点射，对敌人单体造成伤害
82069,蓝将军,霸气腿,5,1,1,"1,1",skn1024,霸气外露，对敌人单体造成伤害，并减少目标30点怒气
82070,黑绸军总部医师（辅助4）,怒气恢复,5,1,4,"1,1",skn1113,全体队友怒气增加25点
82071,青副官,强力连击,5,1,1,"1,1",skn1096,连续射击敌人，对敌人单体造成伤害
82072,白将军,下钩拳,5,1,1,"1,1",skn1002,下勾拳攻击，对敌人单体造成伤害
82073,机械青副官,激光,5,1,2,"1,1",skn1121,激光横扫敌人，对敌人横排造成伤害
82074,擂台挑战者(气功2),气功球,5,1,2,"1,1",skn1122,对敌人单体造成伤害
82075,擂台挑战者（辅助1）,助威,5,1,4,"1,1",skn1113,全体队友怒气增加25点
82076,蝙蝠人,连续拳,5,1,1,"1,1",skn1053,连续的拳击，对敌人单体造成伤害
82077,擂台挑战者（控制1）,鼓舞,5,1,4,"1,1",skn1113,全体队友怒气增加25点
82078,擂台挑战者（格斗1）,侧踢,5,1,1,"1,1",skn1024,对敌人单体造成伤害
82079,透明人,连踢,5,1,1,"1,1",skn1084,隐身偷偷连踢，对敌人单体造成伤害
82080,木乃伊,绷带掌,5,1,3,"1,1",skn1126,木乃伊的绷带攻击，对敌人单体造成伤害，小概率使目标束缚（束缚：不能攻击）
82081,擂台挑战者(气功3),气功球,5,1,2,"1,1",skn1059,对敌人单体造成伤害
82082,地狱使者,恶魔之戟,5,1,3,"1,1",skn1027,恶魔之戟横扫攻击，对敌人横排造成伤害，减少目标10点怒气
82083,老孙悟饭,形意拳,5,1,2,"1,1",skn1085,模仿动物的动作所创之拳法，对敌人单体造成伤害，不增加目标怒气
82084,加林仙人,神圣之光,5,1,4,"1,1",skn1129,神圣之光鼓舞全场，全体队友怒气增加25
82085,武道会控制师(1),幻舞,5,1,3,"1,1",skn1134,对敌人单体造成伤害，并减少目标25点怒气
82086,潘普特,直拳,5,1,3,"1,1",skn1052,直拳出击，对敌人单体造成伤害
82087,武道会拳法家(2),连踢,5,1,1,"1,1",skn1084,对敌人单体造成伤害
82088,柴巴王,蛇拳,5,1,1,"1,1",skn1032,模仿蛇类的攻击，对敌人单体造成伤害
82089,武道会巫师(1),回血,5,1,4,"1,1",skn1112,治疗血量百分比最少的队友（回复血量与攻击力相关）
82090,武道会气功师(2),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
82091,武道会气功师(1),气功球,5,1,2,"1,1",skn1088,对敌人单体造成伤害
82092,熊男,熊爪,5,1,2,"1,1",skn1080,熊爪攻击敌人，对敌人单体造成伤害
82093,乐平（4）,龙牙迅爪,5,1,2,"1,1",skn1058,乐平领悟的进阶拳法，对敌人横排造成伤害，不增加目标怒气
82094,孙悟空(4),如意棒,5,1,2,"1,1",skn1105,挥动如意棒横扫全场，对敌人全体造成伤害
82095,鹤仙人（1）,洞洞波,5,1,2,"1,1",skn1057,鹤仙流招牌技能，对敌人直线造成伤害
82096,饺子（1）,弹一闪,5,1,2,"1,1",skn1048,弹闪攻击，对敌人单体造成伤害
82097,秦龙,幻影一击,5,1,1,"1,1",skn1056,快速移动身体，看似没有出手却已经收招，对敌人单体造成伤害，小概率眩晕目标1回合（眩晕：无法攻击）
82098,天津饭(1),四妖拳,5,1,3,"1,1",skn1053,变幻出四只手进行攻击，对敌人单体造成伤害，并减少目标25点怒气
82099,小林(4),进阶连踢,5,1,1,"1,1",skn1102,进阶的连踢攻击，对敌人单体造成伤害
82100,大魔王手下（格斗1）,重击,5,1,1,"1,1",skn1052,对敌人单体造成伤害
82101,铃鼓,爪击,5,1,2,"1,1",skn1058,用爪子攻击敌人，对敌人单体造成伤害
82102,大魔王手下（控制1）,气力拳,5,1,3,"1,1",skn1089,对敌人单体造成伤害，并减少目标25点怒气
82103,大魔王手下（气功2）,魔爪,5,1,1,"1,1",skn1011,对敌人单体造成伤害
82104,大魔王手下（气功1）,魔爪,5,1,1,"1,1",skn1011,对敌人单体造成伤害
82105,钢琴,智谋,5,1,4,"1,1",skn1040,足智多谋，给全体队友增加25点怒气
82106,大魔王手下（控制2）,气力拳,5,1,3,"1,1",skn1089,对敌人单体造成伤害，并减少目标30点怒气
82107,大魔王手下（格斗2）,重击,5,1,1,"1,1",skn1052,对敌人单体造成伤害
82108,大魔王手下（辅助2）,魔吼,5,1,4,"1,1",skn1014,敌方全体怒气减少15点
82109,铜钹,穿身爪,5,1,2,"1,1",skn1019,穿透敌人身体的抓鸡，对敌人单体造成伤害
82110,大鼓,晕击,5,1,3,"1,1",skn1032,对敌人单体造成伤害，并减少目标25点怒气
82111,短笛大魔王,双魔闪,5,1,2,"1,1",skn1048,双手释放能量攻击，对敌人横排造成伤害
13001,人造人士兵（1）,动能炮,5,2,1,"2,1",skn1093,对敌人单体造成伤害
13002,人造人士兵（2）,爆裂弹,5,2,2,"2,1",skn1004,对敌人单体造成伤害
13003,人造人士兵（2）,爆裂弹,5,2,2,"2,1",skn1004,对敌人单体造成伤害
13004,人造人士兵（1）,动能炮,5,2,1,"2,1",skn1093,对敌人单体造成伤害
13005,人造人队长,麻痹电弧,5,2,2,"2,1",skn1010,对敌人全体造成伤害
13006,人造人士兵（3）,碎裂拳,5,2,1,"2,1",skn1002,对敌人单体造成伤害
13007,人造人士兵（4）,爆裂斩,5,2,2,"2,1",skn1097,对敌人单体造成伤害
13008,人造人士兵（2）,爆裂弹,5,2,2,"2,1",skn1004,对敌人单体造成伤害
13009,人造人士兵（1）,动能炮,5,2,1,"2,1",skn1093,对敌人单体造成伤害
13010,人造人队长,麻痹电弧,5,2,2,"2,1",skn1010,对敌人全体造成伤害
13011,人造人队长,麻痹电弧,5,2,2,"2,1",skn1010,对敌人全体造成伤害
13012,人造人士兵（3）,碎裂拳,5,2,1,"2,1",skn1002,对敌人单体造成伤害
13013,人造人士兵（4）,爆裂斩,5,2,2,"2,1",skn1097,对敌人单体造成伤害
13014,人造人队长,麻痹电弧,5,2,2,"2,1",skn1010,对敌人全体造成伤害
13015,人造人Z,破空斩,5,2,2,"2,1",skn1008,撕裂空间的斩杀，对敌人全体造成伤害
13016,野狼（1）,撕咬,5,2,1,"2,1",skn1012,对敌人单体造成伤害
13017,野狼（2）,撕咬,5,2,1,"2,1",skn1012,对敌人单体造成伤害
13018,野狼（2）,撕咬,5,2,1,"2,1",skn1012,对敌人单体造成伤害
13019,白狼,号令,5,2,1,"2,1",skn1014,号令狼群攻击敌人，对敌人单体造成伤害，并增加自己100点怒气
13020,孙悟空（1）,猜拳,5,2,1,"2,1",skn1015,剪刀石头布！以猜拳的形式攻击敌人，悟空自己想出来的招式，对敌人单体造成大量伤害
13021,翼龙（2）,龙爪,5,2,1,"2,1",skn1019,对敌人单体造成伤害
13022,翼龙（1）,龙爪,5,2,1,"2,1",skn1019,对敌人单体造成伤害
13023,恐龟（1）,恶扑,5,2,1,"2,1",skn1017,对敌人单体造成伤害，小概率使目标眩晕1回合（眩晕：不能攻击）
13024,翼龙（1）,龙爪,5,2,1,"2,1",skn1019,对敌人单体造成伤害
13025,巨型翼龙,龙卷,5,2,2,"2,1",skn1021,扇动翅膀制造旋风，对敌人直线造成伤害
13026,恐龟（2）,恶扑,5,2,1,"2,1",skn1017,对敌人单体造成伤害，并减少目标25点怒气
13027,野狼（1）,撕咬,5,2,1,"2,1",skn1012,对敌人单体造成伤害
13028,盗贼熊,蛮力斩,5,2,1,"2,1",skn1023,使出全身蛮力的斩击，对敌人单体造成伤害
13029,龟仙人（1）,龟波气功,5,2,2,"2,1",skn1025,龟派招牌的龟波气功，对敌人全体造成伤害，并有概率额外造成目标血量20%的伤害
13030,恐惧的村民（2）,坚守,5,2,1,"2,1",skn1027,对敌人单体造成伤害
13031,恐惧的村民（1）,坚守,5,2,1,"2,1",skn1027,对敌人单体造成伤害
13032,恐惧的村民（2）,坚守,5,2,1,"2,1",skn1027,对敌人单体造成伤害
13033,勇敢的村民（1）,驱逐,5,2,2,"2,1",skn1029,对敌人单体造成伤害
13034,勇敢的村民（2）,驱逐,5,2,2,"2,1",skn1029,对敌人单体造成伤害
13035,勇敢的村民（2）,驱逐,5,2,2,"2,1",skn1029,对敌人单体造成伤害
13036,勇敢的村民（1）,驱逐,5,2,2,"2,1",skn1029,对敌人单体造成伤害
13037,恐惧的村民（2）,坚守,5,2,1,"2,1",skn1027,对敌人单体造成伤害
13038,村长,勇气挥砍,5,2,1,"2,1",skn1031,村长鼓足勇气的挥砍，对敌人单体造成伤害
13039,雇佣打手（6）,横斩,5,2,2,"2,1",skn1035,对敌人横排造成伤害
13040,雇佣打手（5）,横斩,5,2,2,"2,1",skn1035,对敌人横排造成伤害
13041,雇佣打手（5）,横斩,5,2,2,"2,1",skn1035,对敌人横排造成伤害
13042,雇佣打手（6）,横斩,5,2,2,"2,1",skn1035,对敌人横排造成伤害
13043,变身怪兽,旋风大棒,5,2,1,"2,1",skn1037,转动棒子攻击，对敌人全体造成伤害，并有概率额外造成目标血量5%的伤害
13044,雇佣打手（3）,瞄准,5,2,2,"2,1",skn1075,对敌人单体造成伤害
13045,雇佣打手（4）,瞄准,5,2,2,"2,1",skn1075,对敌人单体造成伤害
13046,雇佣打手（2）,双倍冲拳,5,2,1,"2,1",skn1033,对敌人单体造成伤害
13047,雇佣打手（1）,双倍冲拳,5,2,1,"2,1",skn1033,对敌人单体造成伤害
13048,雇佣打手（2）,双倍冲拳,5,2,1,"2,1",skn1033,对敌人单体造成伤害
13049,雇佣打手（1）,双倍冲拳,5,2,1,"2,1",skn1033,对敌人单体造成伤害
13050,变身机器人,热汤,5,2,2,"2,1",skn1039,泼热汤攻击，对敌人单体造成伤害，被攻击的目标受到灼烧效果3回合（灼烧：每回合减少当前血量10%）
13051,乌龙（1）,恐吓,5,2,3,"2,1",skn1041,变身恐吓敌人，对敌人单体造成伤害，并眩晕1回合（眩晕：不能攻击）
13052,强盗喽啰（1）,飞刀,5,2,3,"2,1",skn1043,对敌人单体造成伤害
13053,强盗拳手（1）,铁拳,5,2,1,"2,1",skn1033,对敌人单体造成伤害
13054,强盗喽啰（2）,飞刀,5,2,3,"2,1",skn1043,对敌人单体造成伤害，小概率使目标麻痹1回合（麻痹：不能攻击）
13055,强盗枪手（1）,冷枪,5,2,2,"2,1",skn1086,对敌人单体造成伤害
13056,强盗喽啰（2）,飞刀,5,2,3,"2,1",skn1043,对敌人单体造成伤害，小概率使目标麻痹1回合（麻痹：不能攻击）
13057,强盗枪手（2）,冷枪,5,2,2,"2,1",skn1086,对敌人单体造成伤害
13058,强盗枪手（2）,冷枪,5,2,2,"2,1",skn1086,对敌人单体造成伤害
13059,乐平（1）,狼牙风风拳,5,2,2,"2,1",skn1045,乐平的独门绝学，对敌人单体造成大量伤害
13060,普尔（1）,骚扰,5,2,3,"2,1",skn1047,变身骚扰敌人，对敌人单体造成伤害，并减少50点怒气
13061,大斧强盗（2）,火焰斧,5,2,1,"2,1",skn1031,对敌人横排造成伤害
13062,强盗喽啰（1）,飞刀,5,2,3,"2,1",skn1043,对敌人单体造成伤害
13063,强盗狙击手（1）,穿透弹,5,2,2,"2,1",skn1079,对敌人直线造成伤害
13064,大斧强盗（1）,火焰斧,5,2,1,"2,1",skn1031,对敌人横排造成伤害
13065,强盗枪手（1）,冷枪,5,2,2,"2,1",skn1086,对敌人单体造成伤害
13066,琪琪（1）,爆裂激光,5,2,2,"2,1",skn1049,使用头盔上的激光攻击敌人，对敌人造成伤害，并使敌人受到灼烧3回合（灼烧：每回合损失当前血量的10%）
13067,牛魔王,回旋斧,5,2,1,"2,1",skn1051,抛射手中的斧子，对敌人直线造成大量伤害
13068,普尔（1）,骚扰,5,2,3,"2,1",skn1047,变身骚扰敌人，对敌人单体造成伤害，并减少50点怒气
13069,琪琪（1）,爆裂激光,5,2,2,"2,1",skn1049,使用头盔上的激光攻击敌人，对敌人造成伤害，并使敌人受到灼烧3回合（灼烧：每回合损失当前血量的10%）
13070,兔子团打手（1）,拳乱打,5,2,1,"2,1",skn1053,对敌人单体造成伤害
13071,兔子团打手（2）,拳乱打,5,2,1,"2,1",skn1053,对敌人单体造成伤害
13072,胖兔子团,疯狂扫射,5,2,2,"2,1",skn1057,疯狂的扫射，对敌人横排造成伤害，并增加自己10点怒气
13073,兔子团打手（1）,拳乱打,5,2,1,"2,1",skn1053,对敌人单体造成伤害
13074,瘦兔子团,密集扫射,5,2,2,"2,1",skn1057,密集的扫射，对敌人直线造成伤害，并增加自己10点怒气
13075,兔人参,蓄力掌,5,2,3,"2,1",skn1059,长时间蓄力的一章，对敌人单体造成大量伤害
13076,抢劫机器人（2）,旋转飞爪,5,2,1,"2,1",skn1061,对敌人直线造成伤害
13077,抢劫机器人（1）,旋转飞爪,5,2,1,"2,1",skn1061,对敌人直线造成伤害
13078,战斗机器人（1）,炮轰,5,2,2,"2,1",skn1063,对敌人横排造成伤害
13079,常胜,冷笑话,5,2,4,"2,1",skn1065,讲冷笑话，使全体队友血量增加（攻击力越高，增加的血量越多）
13080,战斗机器人（2）,炮轰,5,2,2,"2,1",skn1063,对敌人横排造成伤害
13081,索巴,烟雾弹,5,2,3,"2,1",skn1067,对敌人全体造成伤害，有概率使敌人中毒3回合（中毒：每回合损失当前血量的10%）
13082,皮拉夫,粉红烟雾,5,2,3,"2,1",skn1069,释放粉红色烟雾，对敌方全体造成伤害，进一步减少敌人全体每人20点怒气
13083,巨猿（1）,震地击,5,2,1,"2,1",skn1071,碎裂大地的攻击，对敌人全体造成伤害，并有概率额外造成目标血量30%的伤害
13084,警察（2）,制衡,5,2,1,"2,1",skn1073,对敌人单体造成伤害
13085,警察（1）,制衡,5,2,1,"2,1",skn1073,对敌人单体造成伤害
13086,警察（3）,精确射击,5,2,2,"2,1",skn1077,对敌人单体造成伤害
13087,警察（4）,精确射击,5,2,2,"2,1",skn1077,对敌人单体造成伤害
13088,警察（6）,麻醉弹,5,2,3,"2,1",skn1075,对敌人单体造成伤害，减少目标50点怒气
13089,警察（2）,制衡,5,2,1,"2,1",skn1073,对敌人单体造成伤害
13090,警察（5）,麻醉弹,5,2,3,"2,1",skn1075,对敌人单体造成伤害，有概率减少目标50%攻击，持续1回合
13091,警察（6）,麻醉弹,5,2,3,"2,1",skn1075,对敌人单体造成伤害，减少目标50点怒气
13092,兰琪,逍遥法外,5,2,2,"2,1",skn1079,猛烈的射击，对敌人全体造成伤害
13093,刺牙虎（2）,恶扑,5,2,2,"2,1",skn1081,对敌人单体造成伤害
13094,野狼（3）,撕咬,5,2,1,"2,1",skn1012,对敌人单体造成伤害
13095,刺牙虎（1）,恶扑,5,2,2,"2,1",skn1081,对敌人单体造成伤害
13096,恐龟（4）,恶扑,5,2,1,"2,1",skn1017,对敌人单体造成伤害
13097,刺牙虎（2）,恶扑,5,2,2,"2,1",skn1081,对敌人单体造成伤害
13098,刺牙虎（1）,恶扑,5,2,2,"2,1",skn1081,对敌人单体造成伤害
13099,恐龟（3）,恶扑,5,2,1,"2,1",skn1017,对敌人单体造成伤害
13100,野狼（4）,撕咬,5,2,1,"2,1",skn1012,对敌人单体造成伤害
13101,恐龟（4）,恶扑,5,2,1,"2,1",skn1017,对敌人单体造成伤害
13102,恐龟（3）,恶扑,5,2,1,"2,1",skn1017,对敌人单体造成伤害
13103,霸王龙,致死,5,2,1,"2,1",skn1083,啃咬敌人，对敌人单体造成伤害，并有概率额外造成目标血量30%的伤害
13104,小林（1）,多段打,5,2,1,"2,1",skn1085,多段打击，对敌人单体造成大量伤害
13105,黑绸军格斗家（3）,重力拳,5,2,1,"2,1",skn1089,对敌人横排造成伤害
13106,黑绸军格斗家（4）,重力拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13107,黑绸军格斗家（1）,重力拳,5,2,1,"2,1",skn1089,对敌人横排造成伤害
13108,黑绸军气功师（3）,连续狙击,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13109,黑绸军格斗家（2）,重力拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13110,黑绸军气功师（4）,连续狙击,5,2,2,"2,1",skn1087,对敌人直线造成伤害
13111,黑绸军气功师（2）,连续狙击,5,2,2,"2,1",skn1087,对敌人直线造成伤害
13112,黑绸军斗士（1）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，并使目标眩晕1回合（眩晕：不能攻击）
13113,黑绸军斗士（2）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，并减少目标100点怒气
13114,黑绸军气功师（1）,连续狙击,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13115,黑绸军斗士（3）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，有概率时目标定身1回合（定身：不能攻击）
13116,黑绸军斗士（4）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，并使目标沉默2回合（沉默：不能释放怒气技能）
13117,黑绸军格斗家（1）,重力拳,5,2,1,"2,1",skn1089,对敌人横排造成伤害
13118,黑绸军格斗家（3）,重力拳,5,2,1,"2,1",skn1089,对敌人横排造成伤害
13119,黑绸军气功师（2）,连续狙击,5,2,2,"2,1",skn1087,对敌人直线造成伤害
13120,黑绸军气功师（4）,连续狙击,5,2,2,"2,1",skn1087,对敌人直线造成伤害
13121,黑绸军气功师（3）,连续狙击,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13122,黑绸军格斗家（4）,重力拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13123,黑绸军医师（1）,包扎,5,2,4,"2,1",skn1098,全体队友血量增加（回复血量与攻击力相关）
13124,黑绸军斗士（1）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，并使目标眩晕1回合（眩晕：不能攻击）
13125,黑绸军斗士（2）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，并减少目标100点怒气
13126,黑绸军医师（3）,强力兴奋剂,5,2,4,"2,1",skn1098,全体队友怒气增加35点
13127,黑绸军医师（4）,强力镇静剂,5,2,4,"2,1",skn1098,敌方全体怒气减少25点
13128,黑绸军斗士（3）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，有概率时目标定身1回合（定身：不能攻击）
13129,黑绸军医师（3）,强力兴奋剂,5,2,4,"2,1",skn1098,全体队友怒气增加35点
13130,黑绸军格斗家（3）,重力拳,5,2,1,"2,1",skn1089,对敌人横排造成伤害
13131,海盗机器人,排炮,5,2,2,"2,1",skn1093,使用排炮进行轰炸，对敌人全体造成伤害，并有概率额外造成目标血量5%的伤害
13132,黑绸军斗士（4）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，并使目标沉默2回合（沉默：不能释放怒气技能）
13133,黑绸军格斗家（1）,重力拳,5,2,1,"2,1",skn1089,对敌人横排造成伤害
13134,黑绸军格斗家（2）,重力拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13135,黑绸军格斗家（4）,重力拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13136,黑绸军医师（1）,包扎,5,2,4,"2,1",skn1098,全体队友血量增加（回复血量与攻击力相关）
13137,黑绸军气功师（3）,连续狙击,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13138,黑绸军气功师（4）,连续狙击,5,2,2,"2,1",skn1087,对敌人直线造成伤害
13139,黑绸军医师（3）,强力兴奋剂,5,2,4,"2,1",skn1098,全体队友怒气增加35点
13140,黑绸军医师（2）,包扎,5,2,4,"2,1",skn1098,全体队友血量增加（回复血量与攻击力相关）
13141,黑绸军格斗家（4）,重力拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13142,黑绸军格斗家（3）,重力拳,5,2,1,"2,1",skn1089,对敌人横排造成伤害
13143,黑绸军气功师（2）,连续狙击,5,2,2,"2,1",skn1087,对敌人直线造成伤害
13144,黑绸军医师（1）,包扎,5,2,4,"2,1",skn1098,全体队友血量增加（回复血量与攻击力相关）
13145,黑绸军气功师（3）,连续狙击,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13146,黑绸军气功师（4）,连续狙击,5,2,2,"2,1",skn1087,对敌人直线造成伤害
13147,黑绸军医师（4）,强力镇静剂,5,2,4,"2,1",skn1098,敌方全体怒气减少25点
13148,大章鱼,章鱼炮,5,2,2,"2,1",skn1095,对敌人全体造成伤害，并有概率额外造成目标血量30%的伤害
13149,黑绸军医师（4）,强力镇静剂,5,2,4,"2,1",skn1098,敌方全体怒气减少25点
13150,黑绸军斗士（3）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，有概率时目标定身1回合（定身：不能攻击）
13151,黑绸军斗士（4）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，并使目标沉默2回合（沉默：不能释放怒气技能）
13152,黑绸军医师（3）,强力兴奋剂,5,2,4,"2,1",skn1098,全体队友怒气增加35点
13153,黑绸军气功师（2）,连续狙击,5,2,2,"2,1",skn1087,对敌人直线造成伤害
13154,黑绸军格斗家（3）,重力拳,5,2,1,"2,1",skn1089,对敌人横排造成伤害
13155,黑绸军斗士（1）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，并使目标眩晕1回合（眩晕：不能攻击）
13156,黑绸军格斗家（2）,重力拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13157,黑绸军格斗家（4）,重力拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13158,黑绸军医师（2）,包扎,5,2,4,"2,1",skn1098,全体队友血量增加（回复血量与攻击力相关）
13159,蓝将军,石化之眼,5,2,3,"2,1",skn1049,眼睛发出石化光线，使目标动弹不得，对敌人直线造成伤害，并使目标定身1回合（定身：不能攻击）
13160,黑绸军气功师（1）,连续狙击,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13161,黑绸军格斗家（1）,重力拳,5,2,1,"2,1",skn1089,对敌人横排造成伤害
13162,黑绸军气功师（3）,连续狙击,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13163,黑绸军气功师（4）,连续狙击,5,2,2,"2,1",skn1087,对敌人直线造成伤害
13164,黑绸军医师（1）,包扎,5,2,4,"2,1",skn1098,全体队友血量增加（回复血量与攻击力相关）
13165,黑绸军医师（4）,强力镇静剂,5,2,4,"2,1",skn1098,敌方全体怒气减少25点
13166,黑绸军格斗家（3）,重力拳,5,2,1,"2,1",skn1089,对敌人横排造成伤害
13167,黑绸军医师（3）,强力兴奋剂,5,2,4,"2,1",skn1098,全体队友怒气增加35点
13168,黑绸军气功师（2）,连续狙击,5,2,2,"2,1",skn1087,对敌人直线造成伤害
13169,黑绸军斗士（3）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，有概率时目标定身1回合（定身：不能攻击）
13170,黑绸军斗士（4）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，并使目标沉默2回合（沉默：不能释放怒气技能）
13171,黑绸军格斗家（4）,重力拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13172,黑绸军医师（2）,包扎,5,2,4,"2,1",skn1098,全体队友血量增加（回复血量与攻击力相关）
13173,蓝将军,石化之眼,5,2,3,"2,1",skn1049,眼睛发出石化光线，使目标动弹不得，对敌人直线造成伤害，并使目标定身1回合（定身：不能攻击）
13174,黑绸军医师（1）,包扎,5,2,4,"2,1",skn1098,全体队友血量增加（回复血量与攻击力相关）
13175,黑绸军格斗家（2）,重力拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13176,黑绸军气功师（3）,连续狙击,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13177,黑绸军气功师（4）,连续狙击,5,2,2,"2,1",skn1087,对敌人直线造成伤害
13178,黑绸军医师（1）,包扎,5,2,4,"2,1",skn1098,全体队友血量增加（回复血量与攻击力相关）
13179,黑绸军医师（4）,强力镇静剂,5,2,4,"2,1",skn1098,敌方全体怒气减少25点
13180,黑绸军格斗家（1）,重力拳,5,2,1,"2,1",skn1089,对敌人横排造成伤害
13181,黑绸军格斗家（2）,重力拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13182,黑绸军斗士（1）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，并使目标眩晕1回合（眩晕：不能攻击）
13183,黑绸军斗士（2）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，并减少目标100点怒气
13184,黑绸军斗士（3）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，有概率时目标定身1回合（定身：不能攻击）
13185,黑绸军斗士（4）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，并使目标沉默2回合（沉默：不能释放怒气技能）
13186,阿拉蕾,真空炮,5,2,3,"2,1",skn1025,压缩空气后释放的空气的力量，对敌方全体造成大量伤害
13187,黑绸军气功师（3）,连续狙击,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13188,黑绸军医师（2）,包扎,5,2,4,"2,1",skn1098,全体队友血量增加（回复血量与攻击力相关）
13189,黑绸军医师（3）,强力兴奋剂,5,2,4,"2,1",skn1098,全体队友怒气增加35点
13190,黑绸军斗士（1）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，并使目标眩晕1回合（眩晕：不能攻击）
13191,黑绸军斗士（2）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，并减少目标100点怒气
13192,黑绸军医师（4）,强力镇静剂,5,2,4,"2,1",skn1098,敌方全体怒气减少25点
13193,黑绸军气功师（1）,连续狙击,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13194,黑绸军格斗家（4）,重力拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13195,黑绸军医师（1）,包扎,5,2,4,"2,1",skn1098,全体队友血量增加（回复血量与攻击力相关）
13196,黑绸军格斗家（3）,重力拳,5,2,1,"2,1",skn1089,对敌人横排造成伤害
