id,name,resId,job,star,level,hp,powerLevel,physiqueQuality,flexLevel,spiritLevel,skills,figure,microfigure,bigImage,microImage
10526,武道会拳法家,1142,1,3,72,13545,18400,18400,15000,15000,12526#13526,wdhqfj67.swf,FL_wdhws67.swf,FB1142.png,FS1142.png
10527,乐平,1174,2,3,72,15214,18400,15000,18400,15000,12527#13527,lp5.swf,FL_lp5.swf,FB1174.png,FS1174.png
10528,沈先生,1179,3,4,72,11099,17600,18600,16900,26400,12528#13528,sxs.swf,FL_sxs.swf,FB1179.png,FS1179.png
10529,武道会拳法家,1142,1,3,73,13938,18600,18600,15200,15200,12529#13529,wdhqfj67.swf,FL_wdhws67.swf,FB1142.png,FS1142.png
10530,武道会控制师,1143,4,3,73,12564,15200,22000,18600,11800,12530#13530,wdhkzs67.swf,FL_wdhkzs67.swf,FB1143.png,FS1143.png
10531,武道会气功师,1141,2,3,73,11190,22000,13500,16900,15200,12531#13531,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10532,武道会气功师,1141,2,3,73,13938,18600,15200,18600,15200,12532#13532,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
10533,武道会巫师,1144,3,3,73,9816,16900,13500,15200,22000,12533#13533,wdhws67.swf,FL_wdhqfj67.swf,FB1144.png,FS1144.png
10534,天津饭,1175,4,4,73,14625,17800,26400,22100,13500,12534#13534,tjf2.swf,FL_tjf2.swf,FB1175.png,FS1175.png
10535,孙悟空,1172,2,4,73,17373,27400,16200,20600,18400,12535#13535,swk5.swf,FL_swk5.swf,FB1172.png,FS1172.png
10536,短笛大魔王,1181,2,4,73,17373,24100,19300,24100,19300,12536#13536,dd2.swf,FL_dd2.swf,FB1181.png,FS1181.png
80001,黑绸军士兵（精英）,2006,2,1,30,1759,16200,13400,16200,13400,82001#83001,hcjqs2.swf,FL_hcjqs2.swf,FB2006.png,FS2005.png
80002,黑绸军士兵（精英）,1052,2,1,30,1759,16200,13400,16200,13400,82002#83002,hcjqs.swf,FL_hcjqs.swf,FB1052.png,FS1052.png
80003,黑绸军士兵（精英）,2005,1,1,30,1447,19000,14800,12000,13400,82003#83003,hcjgdj2.swf,FL_hcjgdj2.swf,FB2005.png,FS2005.png
80004,黑绸军士兵（精英）,1053,1,1,30,1447,19000,14800,12000,13400,82004#83004,hcjgdj.swf,FL_hcjgdj.swf,FB1053.png,FS1053.png
80005,黑绸军士兵（精英）,1053,1,1,30,1759,16200,16200,13400,13400,82005#83005,hcjgdj.swf,FL_hcjgdj.swf,FB1053.png,FS1053.png
80006,黑绸军士兵（精英）,2007,4,1,30,1603,13400,19000,16200,10600,82006#83006,hcjds2.swf,FL_hcjds2.swf,FB2007.png,FS2007.png
80007,黑绸军士兵（精英）,2005,1,1,30,1759,16200,16200,13400,13400,82007#83007,hcjgdj2.swf,FL_hcjgdj2.swf,FB2005.png,FS2005.png
80008,黑绸军士兵（精英）,1055,3,1,30,1291,14800,12000,13400,19000,82008#83008,hcjys.swf,FL_hcjys.swf,FB1055.png,FS1055.png
80009,黑绸军士兵（精英）,2008,3,1,30,1291,14800,13400,12000,19000,82009#83009,hcjys2.swf,FL_hcjys2.swf,FB2008.png,FS2008.png
80010,黑绸军士兵（精英）,1054,4,1,30,1603,13400,16200,19000,10600,82010#83010,hcjds.swf,FL_hcjds.swf,FB1054.png,FS1054.png
80011,黑绸军士兵（精英）,1055,3,1,30,1291,14800,12000,13400,19000,82011#83011,hcjys.swf,FL_hcjys.swf,FB1055.png,FS1055.png
80012,海盗机器人（精英）,1056,2,3,30,1915,22600,13800,17300,15500,82012#83012,hdjqr.swf,FL_hdjqr.swf,FB1056.png,FS1056.png
80013,黑绸军士兵（精英）,1052,2,1,30,1915,19000,12000,14800,13400,82013#83013,hcjqs.swf,FL_hcjqs.swf,FB1052.png,FS1052.png
80014,蓝将军（精英）,1058,4,2,30,2130,16000,20000,18000,11100,82014#83014,ljj.swf,FL_ljj.swf,FB1058.png,FS1058.png
80015,壮汉（精英）,1067,4,2,35,2957,15200,18600,22000,11800,82015#83015,zh.swf,FL_zh.swf,FB1067.png,FS1067.png
80016,武道会选手（精英）,1066,3,2,35,1987,15100,12200,13700,19500,82016#83016,wdhfz.swf,FL_wdhfz.swf,FB1066.png,FS1066.png
80017,武道会选手（精英）,1064,1,2,35,2753,16600,16600,13700,13700,82017#83017,wdhgd.swf,FL_wdhgd.swf,FB1064.png,FS1064.png
80018,武道会选手（精英）,2012,4,2,35,2497,13700,19500,16600,10800,82018#83018,wdhkz2.swf,FL_wdhkz2.swf,FB2012.png,FS2012.png
80019,武道会选手（精英）,1063,2,2,35,2242,19500,12200,15100,13700,82019#83019,wdhqg.swf,FL_wdhqg.swf,FB1063.png,FS1063.png
80020,拳法家（精英）,1070,1,2,35,2651,22000,16900,13500,15200,82020#83020,qfj.swf,FL_qfj.swf,FB1070.png,FS1070.png
80021,熊男（精英）,1071,2,2,35,2651,22000,13500,16900,15200,82021#83021,xn.swf,FL_xn.swf,FB1071.png,FS1071.png
80022,武道会选手（精英）,2010,1,2,35,2242,19500,15100,12200,13700,82022#83022,wdhgd2.swf,FL_wdhgd2.swf,FB2010.png,FS2010.png
80023,多林寺大师兄（精英）,1068,1,2,35,3263,18600,18600,15200,15200,82023#83023,dlsdsx.swf,FL_dlsdsx.swf,FB1068.png,FS1068.png
80024,多林寺二师兄（精英）,1069,2,2,35,3263,18600,15200,18600,15200,82024#83024,dlsesx.swf,FL_dlsesx.swf,FB1069.png,FS1069.png
80025,巴克特里安（精英）,1072,4,2,35,2957,15200,22000,18600,11800,82025#83025,bktla.swf,FL_bktla.swf,FB1072.png,FS1072.png
80026,武道会选手（精英）,1064,1,2,40,3544,16800,16800,13900,13900,82026#83026,wdhgd.swf,FL_wdhgd.swf,FB1064.png,FS1064.png
80027,武道会选手（精英）,1063,2,2,40,3544,16800,13900,16800,13900,82027#83027,wdhqg.swf,FL_wdhqg.swf,FB1063.png,FS1063.png
80028,武道会选手（精英）,1066,3,2,40,2541,15300,12400,13900,19800,82028#83028,wdhfz.swf,FL_wdhfz.swf,FB1066.png,FS1066.png
80029,基朗（精英）,1074,4,2,40,3812,15300,16400,25600,11900,82029#83029,jl.swf,FL_jl.swf,FB1074.png,FS1074.png
80030,武道会选手（精英）,2012,4,2,40,3210,13900,19800,16800,10900,82030#83030,wdhkz2.swf,FL_wdhkz2.swf,FB2012.png,FS2012.png
80031,兰芳（精英),1076,3,2,40,3009,10500,16300,17500,21100,82031#83031,lf.swf,FL_lf.swf,FB1076.png,FS1076.png
80032,武道会选手（精英）,1064,1,2,40,2875,19800,15300,12400,13900,82032#83032,wdhgd.swf,FL_wdhgd.swf,FB1064.png,FS1064.png
80033,那木（精英）,1073,1,2,40,3411,23000,17600,14000,15800,82033#83033,nm.swf,FL_nm.swf,FB1073.png,FS1073.png
80034,秦龙（精英）,1075,1,4,40,3411,23900,18200,14500,16300,82034#83034,gxr2.swf,FL_gxr2.swf,FB1075.png,FS1075.png
80035,巴克特里安（精英）,1072,4,2,40,3812,15200,22000,18600,11800,82035#83035,bktla.swf,FL_bktla.swf,FB1072.png,FS1072.png
80036,黑绸军士官（精英）,1084,2,2,45,5205,17000,14000,17000,14000,82036#83036,hcjzdqg.swf,FL_hcjzdqg.swf,FB1084.png,FS1084.png
80037,黑绸军士官（精英）,1097,3,2,45,3703,15500,12500,14000,19900,82037#83037,hcjzbfz.swf,FL_hcjzbfz.swf,FB1097.png,FS1097.png
80038,银大佐（精英）,1088,1,2,45,5622,19000,22100,12300,15500,82038#83038,ydz.swf,FL_ydz.swf,FB1088.png,FS1088.png
80039,黑绸军士官（精英）,1126,4,2,45,4705,14000,19900,17000,11000,82039#83039,hcjzdkz2.swf,FL_hcjzdkz2.swf,FB1126.png,FS1126.png
80040,铁军曹（精英）,1089,2,2,45,5622,19000,12300,22100,15500,82040#83040,tjc.swf,FL_tjc.swf,FB1089.png,FS1089.png
80041,紫曹长（精英）,1090,4,2,45,5080,15500,22500,19000,12000,82041#83041,zcz.swf,FL_zcz.swf,FB1090.png,FS1090.png
80042,黑绸军士官（精英）,1125,1,2,45,5205,17000,17000,14000,14000,82042#83042,hcjzdgd2.swf,FL_hcjzdgd2.swf,FB1125.png,FS1125.png
80043,人造人8号（精英）,1091,4,3,45,5080,10800,23400,24400,14000,82043#83043,rzr8h.swf,FL_rzr8h.swf,FB1091.png,FS1091.png
80044,黑绸军士官（精英）,1124,2,2,45,4204,19900,12500,15500,14000,82044#83044,hcjzdqg2.swf,FL_hcjzdqg2.swf,FB1124.png,FS1124.png
80045,布幽（精英）,1092,2,3,50,5611,22500,13700,17200,15500,82045#83045,by.swf,FL_by.swf,FB1092.png,FS1092.png
80046,黑绸军士官（精英）,1125,1,2,50,6443,17200,17200,14200,14200,82046#83046,hcjzdgd2.swf,FL_hcjzdgd2.swf,FB1125.png,FS1125.png
80047,黑绸军士官（精英）,1087,3,2,50,4570,15700,14200,12700,20300,82047#83047,hcjzdfz.swf,FL_hcjzdfz.swf,FB1087.png,FS1087.png
80048,黑绸军士官（精英）,1085,1,2,50,5195,20300,15700,12700,14200,82048#83048,hcjzdgd.swf,FL_hcjzdgd.swf,FB1085.png,FS1085.png
80049,黑绸军士官（精英）,1087,3,2,50,4570,15700,12700,14200,20300,82049#83049,hcjzdfz.swf,FL_hcjzdfz.swf,FB1087.png,FS1087.png
80050,白将军（精英）,1093,1,3,50,5611,22500,17200,13700,15500,82050#83050,bjj.swf,FL_bjj.swf,FB1093.png,FS1093.png
80051,人造人8号（精英）,1091,4,3,50,6287,10800,23400,24400,14000,82051#83051,rzr8h.swf,FL_rzr8h.swf,FB1091.png,FS1091.png
80052,黑绸军士官（精英）,1124,2,2,50,5195,20300,12700,15700,14200,82052#83052,hcjzdqg2.swf,FL_hcjzdqg2.swf,FB1124.png,FS1124.png
80053,黑绸军士官（精英）,1084,2,2,50,6443,17200,14200,17200,14200,82053#83053,hcjzdqg.swf,FL_hcjzdqg.swf,FB1084.png,FS1084.png
80054,黑绸军士官（精英）,1126,4,2,50,5819,14200,20300,17200,11100,82054#83054,hcjzdkz2.swf,FL_hcjzdkz2.swf,FB1126.png,FS1126.png
80055,紫曹长（精英）,1090,4,2,50,6287,15500,22500,19000,12000,82055#83055,zcz.swf,FL_zcz.swf,FB1090.png,FS1090.png
80056,银大佐（精英）,1088,1,2,50,6964,19000,22100,12300,15500,82056#83056,ydz.swf,FL_ydz.swf,FB1088.png,FS1088.png
80057,铁军曹（精英）,1089,2,2,50,6964,19000,12300,22100,15500,82057#83057,tjc.swf,FL_tjc.swf,FB1089.png,FS1089.png
80058,黄上校（精英）,1098,2,2,50,5611,20300,12700,15700,14200,82058#83058,hsx.swf,FL_hsx.swf,FB1098.png,FS1098.png
80059,圣地守卫（精英）,1102,4,2,55,8674,14400,17500,20700,11300,82059#83059,sdswkz.swf,FL_sdswkz.swf,FB1102.png,FS1102.png
80060,波拉（精英）,1104,2,3,55,11499,19400,15800,19400,15800,82060#83060,bl.swf,FL_bl.swf,FB1104.png,FS1104.png
80061,圣地守卫（精英）,1100,2,2,55,9615,17500,14400,17500,14400,82061#83061,sdswqg.swf,FL_sdswqg.swf,FB1100.png,FS1100.png
80062,圣地守卫（精英）,1100,2,2,55,7732,20700,12800,16000,14400,82062#83062,sdswqg.swf,FL_sdswqg.swf,FB1100.png,FS1100.png
80063,黑绸军士官（精英）,1095,1,2,55,9615,17500,17500,14400,14400,82063#83063,hcjzbgd.swf,FL_hcjzbgd.swf,FB1095.png,FS1095.png
80064,黑绸军士官（精英）,1096,4,2,55,8674,14400,20700,17500,11300,82064#83064,hcjzbkz.swf,FL_hcjzbkz.swf,FB1096.png,FS1096.png
80065,黑绸军士官（精英）,1097,3,2,55,6791,16000,14400,12800,20700,82065#83065,hcjzbfz.swf,FL_hcjzbfz.swf,FB1097.png,FS1097.png
80066,桃白白（精英）,1099,1,4,55,11499,23000,17200,16500,16500,82066#83066,tbb.swf,FL_tbb.swf,FB1099.png,FS1099.png
80067,加林仙人（精英）,1137,3,4,55,8109,17300,16100,17100,24900,82067#83067,jlxr.swf,FL_jlxr.swf,FB1137.png,FS1137.png
80068,黄上校（精英）,1098,2,2,55,9239,20700,12800,16000,14400,82068#83068,hsx.swf,FL_hsx.swf,FB1098.png,FS1098.png
80069,蓝将军（精英）,1058,4,2,55,10369,16000,20000,18000,11100,82069#83069,ljj.swf,FL_ljj.swf,FB1058.png,FS1058.png
80070,黑绸军士官（精英）,1097,3,2,55,6791,16000,12800,14400,20700,82070#83070,hcjzbfz.swf,FL_hcjzbfz.swf,FB1097.png,FS1097.png
80071,青副官（精英）,1105,1,2,55,9239,20700,16000,12800,14400,82071#83071,qfg.swf,FL_qfg.swf,FB1105.png,FS1105.png
80072,白将军（精英）,1093,1,3,55,9239,22500,17200,13700,15500,82072#83072,bjj.swf,FL_bjj.swf,FB1093.png,FS1093.png
80073,机械青副官（精英）,1106,2,2,55,11499,17500,14400,17500,14400,82073#83073,qfgjx.swf,FL_qfgjx.swf,FB1106.png,FS1106.png
80074,擂台挑战者（精英）,1107,2,2,60,11556,17700,14500,17700,14500,82074#83074,lttzzqg.swf,FL_lttzzqg.swf,FB1107.png,FS1107.png
80075,擂台挑战者（精英）,1110,3,2,60,8149,16100,12900,14500,20800,82075#83075,lttzzfz.swf,FL_lttzzfz.swf,FB1110.png,FS1110.png
80076,蝙蝠人（精英）,1116,1,3,60,11102,23300,17800,14100,16000,82076#83076,bfr.swf,FL_bfr.swf,FB1116.png,FS1116.png
80077,擂台挑战者（精英）,1109,4,2,60,10421,14500,17700,20800,11300,82077#83077,lttzzkz.swf,FL_lttzzkz.swf,FB1109.png,FS1109.png
80078,擂台挑战者（精英）,1108,1,2,60,9285,20800,16100,12900,14500,82078#83078,lttzzgd.swf,FL_lttzzgd.swf,FB1108.png,FS1108.png
80079,透明人（精英）,1117,1,3,60,11102,23000,14600,12600,20000,82079#83079,tmr.swf,FL_tmr.swf,FB1117.png,FS1117.png
80080,木乃伊（精英）,1118,4,3,60,12465,13300,21500,24500,11800,82080#83080,mny.swf,FL_mny.swf,FB1118.png,FS1118.png
80081,擂台挑战者（精英）,1134,2,2,60,9285,20800,12900,16100,14500,82081#83081,lttzzqg2.swf,FL_lttzzqg2.swf,FB1134.png,FS1134.png
80082,地狱使者（精英）,1119,4,3,60,12465,16100,23600,19900,12400,82082#83082,dysz.swf,FL_dysz.swf,FB1119.png,FS1119.png
80083,孙悟饭（精英）,1120,2,4,60,13828,20900,16900,20900,16900,82083#83083,lswf.swf,FL_lswf.swf,FB1120.png,FS1120.png
80084,加林仙人（精英）,1137,3,4,60,9739,17300,16100,17100,24900,82084#83084,jlxr.swf,FL_jlxr.swf,FB1137.png,FS1137.png
80085,武道会选手（精英）,1143,4,3,65,12234,14800,21300,18000,11500,82085#83085,wdhkzs67.swf,FL_wdhkzs67.swf,FB1143.png,FS1143.png
80086,潘普特（精英）,1148,4,3,65,14641,12000,23300,21600,13300,82086#83086,ppt.swf,FL_ppt.swf,FB1148.png,FS1148.png
80087,武道会选手（精英）,1142,1,3,65,13571,18000,18000,14800,14800,82087#83087,wdhqfj67.swf,FL_wdhws67.swf,FB1142.png,FS1142.png
80088,柴巴王（精英）,1147,1,3,65,13036,23300,17800,14100,16000,82088#83088,cbw.swf,FL_cbw.swf,FB1147.png,FS1147.png
80089,武道会选手（精英）,1144,3,3,65,9560,16400,13100,14800,21300,82089#83089,wdhws67.swf,FL_wdhqfj67.swf,FB1144.png,FS1144.png
80090,武道会选手（精英）,1141,2,3,65,13571,18000,14800,18000,14800,82090#83090,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
80091,武道会选手（精英）,1141,2,3,65,10897,21300,13100,16400,14800,82091#83091,wdhqgs67.swf,FL_wdhqgs67.swf,FB1141.png,FS1141.png
80092,熊男（精英）,1071,2,2,65,13036,22000,13500,16900,15200,82092#83092,xn.swf,FL_xn.swf,FB1071.png,FS1071.png
80093,乐平（精英）,1154,2,4,65,16245,22100,17800,22100,17800,82093#83093,lp4.swf,FL_lp4.swf,FB1154.png,FS1154.png
80094,孙悟空（精英）,1157,2,4,65,13036,25200,15100,19100,17100,82094#83094,swk4.swf,FL_swk4.swf,FB1157.png,FS1157.png
80095,鹤仙人（精英）,1159,2,3,65,13036,21300,13100,16400,14800,82095#83095,hxr1.swf,FL_hxr1.swf,FB1159.png,FS1159.png
80096,饺子（精英）,1158,2,3,65,13036,23900,14400,18200,16300,82096#83096,jz1.swf,FL_jz1.swf,FB1158.png,FS1158.png
80097,秦龙（精英）,1156,1,3,65,13036,21300,16400,13100,14800,82097#83097,gxr3.swf,FL_gxr3.swf,FB1156.png,FS1156.png
80098,天津饭（精英）,1153,4,3,65,14641,16300,23900,20100,12500,82098#83098,tjf1.swf,FL_tjf1.swf,FB1153.png,FS1153.png
80099,小林（精英）,1155,1,4,65,13036,26400,19900,15700,17800,82099#83099,xl4.swf,FL_xl4.swf,FB1155.png,FS1155.png
80100,大魔王手下（精英）,1161,1,3,70,15944,18400,18400,15000,15000,82100#83100,dddmwwbgd.swf,FL_dddmwwbgd.swf,FB1161.png,FS1161.png
80101,铃鼓（精英）,1164,1,3,70,19093,17500,20500,18600,17500,82101#83101,lg.swf,FL_lg.swf,FB1164.png,FS1164.png
80102,大魔王手下（精英）,1162,4,3,70,14370,15000,18400,21700,11700,82102#83102,dddmwwbkz.swf,FL_dddmwwbkz.swf,FB1162.png,FS1162.png
80103,大魔王手下（精英）,1160,2,3,70,12795,21700,13400,16700,15000,82103#83103,dddmwwbqg.swf,FL_dddmwwbqg.swf,FB1160.png,FS1160.png
80104,大魔王手下（精英）,1160,2,3,70,15944,18400,15000,18400,15000,82104#83104,dddmwwbqg.swf,FL_dddmwwbqg.swf,FB1160.png,FS1160.png
80105,钢琴（精英）,1167,3,3,70,13425,18600,14700,16600,24400,82105#83105,gq.swf,FL_gq.swf,FB1167.png,FS1167.png
80106,大魔王手下（精英）,1162,4,3,70,14370,15000,21700,18400,11700,82106#83106,dddmwwbkz.swf,FL_dddmwwbkz.swf,FB1162.png,FS1162.png
80107,大魔王手下（精英）,1161,1,3,70,12795,21700,16700,13400,15000,82107#83107,dddmwwbgd.swf,FL_dddmwwbgd.swf,FB1161.png,FS1161.png
80108,大魔王手下（精英）,1163,3,3,70,11221,16700,15000,13400,21700,82108#83108,dddmwwbfz.swf,FL_dddmwwbfz.swf,FB1163.png,FS1163.png
80109,铜钹（精英）,1165,2,3,70,19093,17500,18600,20500,17500,82109#83109,tb.swf,FL_tb.swf,FB1165.png,FS1165.png
80110,大鼓（精英）,1166,4,3,70,17204,16600,24400,20500,12700,82110#83110,dg.swf,FL_dg.swf,FB1166.png,FS1166.png
80111,短笛大魔王（精英）,1169,2,3,70,19093,22100,17800,22100,17800,82111#83111,dd1.swf,FL_dd1.swf,FB1169.png,FS1169.png
